E_Vs_RHE,I_A
0.584873949579832,-1.1898402168868361e-05
0.5928571428571429,2.2341492863790492e-05
0.6008403361344538,-5.737621163907606e-08
0.6088235294117648,-4.4220080268984473e-07
0.6168067226890757,3.91313727865089e-05
0.6247899159663866,3.10103896293054e-05
0.6327731092436975,3.0733020172456294e-05
0.6407563025210083,4.557192723983999e-05
0.6487394957983194,7.117510206965974e-06
0.6567226890756303,2.7025816029605223e-05
0.6647058823529411,-2.660943874274269e-06
0.6726890756302522,1.6451881330955785e-05
0.680672268907563,2.902431058045093e-06
0.688655462184874,9.796433571630286e-06
0.6966386554621848,2.482109731772926e-05
0.7046218487394957,-1.7500402009609218e-05
0.7126050420168067,6.989766869073188e-05
0.7205882352941176,-2.2974639092049884e-05
0.7285714285714285,-2.9139944097917682e-05
0.7365546218487395,4.2108872423489426e-05
0.7445378151260504,3.1195258970148584e-05
0.7525210084033613,2.624880459559827e-05
0.7605042016806722,2.6455407294735123e-05
0.7684873949579831,7.317470764172393e-06
0.7764705882352941,-1.9152925262222006e-05
0.784453781512605,1.0118674560937843e-05
0.7924369747899159,-1.2390481597464192e-05
0.8004201680672269,3.725782899144575e-05
0.8084033613445378,3.6864354647585924e-06
0.8163865546218487,-1.6547346523081892e-05
0.8243697478991596,-1.279100848064487e-06
0.8323529411764705,2.0920815600587067e-05
0.8403361344537815,-8.182974491046717e-06
0.8483193277310924,-1.5716467103205077e-05
0.8563025210084033,1.650763632922174e-05
0.8642857142857143,1.6818384888363724e-05
0.8722689075630252,-5.441047185433025e-06
0.8802521008403361,-4.0405482222888276e-06
0.888235294117647,1.7400944487511092e-05
0.8962184873949579,-3.262874590765541e-05
0.9042016806722689,-3.1010298373588874e-05
0.9121848739495798,-9.914388709460661e-06
0.9201680672268907,5.686338997122792e-06
0.9281512605042017,2.1893288686745308e-05
0.9361344537815126,5.732854894757985e-05
0.9441176470588235,3.932494440540314e-05
0.9521008403361344,9.349785630650179e-06
0.9600840336134453,1.4155733662643921e-05
0.9680672268907563,-1.4745890119276913e-05
0.9760504201680672,1.540386021017957e-05
0.9840336134453781,7.954251142402199e-06
0.9920168067226891,2.6975815690165282e-05
1.0,-1.481692830656969e-05
0.95,2.508039542723517e-05
0.942436974789916,5.540653713797649e-05
0.9348739495798319,6.085935042092593e-06
0.9273109243697478,2.1324460906665723e-05
0.9197478991596638,2.9901798742930016e-05
0.9121848739495798,-2.9147654170792897e-06
0.9046218487394958,1.5768992941707462e-05
0.8970588235294117,9.348360258747963e-06
0.8894957983193277,1.1825240939658229e-05
0.8819327731092437,-1.4370965784571556e-05
0.8743697478991597,9.479002706759879e-06
0.8668067226890755,2.3608015964254246e-05
0.8592436974789915,5.212674520864117e-05
0.8516806722689075,3.729493150524528e-05
0.8441176470588235,7.303665019593493e-05
0.8365546218487394,-1.4654880668154093e-05
0.8289915966386554,3.44595350680069e-05
0.8214285714285714,1.3714545886436266e-05
0.8138655462184874,7.383274345871505e-05
0.8063025210084034,-1.618592335057051e-05
0.7987394957983193,-1.7204260307440086e-05
0.7911764705882353,-1.0070014657438312e-05
0.7836134453781513,-5.588073727551269e-05
0.7760504201680671,-8.012146448742162e-06
0.7684873949579831,-1.5089105897031108e-05
0.7609243697478991,1.212105729176522e-05
0.7533613445378151,1.7786292718692935e-05
0.7457983193277311,6.37431083697539e-05
0.7382352941176471,3.589506808675798e-05
0.730672268907563,-1.0000386980796463e-05
0.723109243697479,-1.972134770347595e-05
0.715546218487395,2.1913037330069122e-05
0.7079831932773109,-3.252716427784616e-05
0.7004201680672268,6.194796465630288e-05
0.6928571428571428,4.231177505021004e-05
0.6852941176470588,-7.222328386670556e-06
0.6777310924369748,-4.461672494835658e-05
0.6701680672268908,4.73178518972313e-05
0.6626050420168067,3.18985506258953e-06
0.6550420168067227,4.368490952727108e-05
0.6474789915966386,-4.135803984786464e-05
0.6399159663865546,-1.1582091024747688e-05
0.6323529411764706,6.480840403310028e-06
0.6247899159663866,7.657316972605493e-06
0.6172268907563025,-7.329695236816558e-06
0.6096638655462185,2.4782136625879204e-05
0.6021008403361344,-2.600760447814361e-05
0.5945378151260504,1.6739936005311981e-06
0.5869747899159664,9.478616850221479e-06
0.5794117647058823,2.122728266788049e-05
0.5718487394957983,2.70669337346937e-05
0.5642857142857143,-2.8096405621203587e-05
0.5567226890756303,-4.045619825787268e-05
0.5491596638655463,4.38219012183536e-05
0.5415966386554623,1.538538652630438e-05
0.5340336134453781,-1.7114260572537813e-05
0.5264705882352941,5.17992634905971e-05
0.51890756302521,8.659310259623755e-06
0.511344537815126,4.0492349486600126e-05
0.503781512605042,7.0633406280085984e-06
0.496218487394958,6.678455089825598e-05
0.48865546218487393,5.754660616851766e-05
0.4810924369747899,-2.6584113696637434e-06
0.47352941176470587,3.3881470983920074e-05
0.46596638655462186,2.4018790134771436e-05
0.45840336134453785,4.56382231196452e-05
0.4508403361344538,-2.444957786315487e-05
0.4432773109243697,2.4992616028506913e-05
0.4357142857142857,3.606509225273408e-05
0.4281512605042017,-4.8571006836835026e-05
0.4205882352941177,-3.1469963008530287e-05
0.4130252100840336,-5.738986568583999e-05
0.4054621848739496,-4.673829654902043e-06
0.3978991596638656,2.431573662489056e-05
0.39033613445378157,4.683408805245561e-05
0.38277310924369745,2.287765797852499e-06
0.37521008403361344,4.614395175119997e-05
0.36764705882352944,-4.858846281824854e-05
0.36008403361344543,-6.53325152959452e-05
0.3525210084033613,-2.675350003801929e-05
0.3449579831932773,-2.9900016828635943e-05
0.3373949579831933,-6.638549436008692e-05
0.3298319327731093,-0.0001617633106851951
0.3222689075630253,-0.00015032270407386287
0.31470588235294117,-0.00025190091782934985
0.30714285714285716,-0.0002788450942823636
0.29957983193277316,-0.0003988788176766646
0.29201680672268915,-0.0005769456641110658
0.28445378151260503,-0.0007330238533289379
0.276890756302521,-0.0009485993079945588
0.269327731092437,-0.0011464114602370795
0.261764705882353,-0.0013675585549973734
0.2542016806722689,-0.001694066851344556
0.24663865546218489,-0.0019241424582234757
0.23907563025210088,-0.002224044777118568
0.23151260504201687,-0.002481082614794984
0.22394957983193287,-0.0026758281284369294
0.21638655462184875,-0.002872031638480448
0.20882352941176474,-0.002968170241796113
0.20126050420168073,-0.003032970560684766
0.19369747899159673,-0.0029153826275335856
0.1861344537815126,-0.0028839182546391237
0.1785714285714286,-0.0027559682814396994
0.1710084033613446,-0.002527672000628947
0.1634453781512606,-0.0022981848381290375
0.15588235294117647,-0.0020377173614523807
0.14831932773109247,-0.0017385438670322914
0.14075630252100846,-0.0014627013891307643
0.13319327731092445,-0.0012433174436682205
0.12563025210084033,-0.0010084871546979868
0.11806722689075633,-0.0007905713832041426
0.11050420168067232,-0.0006724926812080916
0.10294117647058831,-0.0005003313511898246
0.0953781512605043,-0.0002940770065831151
0.08781512605042019,-0.00019185526937364118
0.08025210084033618,-0.00017712089509265075
0.07268907563025218,-9.927857267604551e-05
0.06512605042016817,-6.891043676997342e-05
0.05756302521008405,4.107368206609232e-05
0.05,7.602577283103793e-07
0.05,2.9989461870303925e-05
0.05798319327731093,2.5036773293949855e-05
0.06596638655462185,3.5013095371285425e-05
0.07394957983193277,0.0001318824291444792
0.0819327731092437,0.00016276614125738449
0.08991596638655462,0.00022401148922013132
0.09789915966386555,0.0003545343731298965
0.10588235294117647,0.0004787809889057908
0.11386554621848739,0.000732056213944708
0.12184873949579832,0.000912009501752337
0.12983193277310923,0.001121700043684523
0.13781512605042018,0.0014301124432360053
0.14579831932773107,0.001670816119183916
0.15378151260504203,0.001932640354602743
0.16176470588235292,0.0022867489301886474
0.16974789915966387,0.002516074510979127
0.17773109243697477,0.002687396687324729
0.18571428571428572,0.0028761633063710676
0.19369747899159662,0.002951929783499366
0.20168067226890757,0.00295883849786034
0.20966386554621846,0.0029743678486126184
0.21764705882352942,0.0028783077049449306
0.2256302521008403,0.0025909475921514534
0.23361344537815126,0.0024124447499497084
0.24159663865546216,0.002105315144382963
0.2495798319327731,0.001822764344167403
0.257563025210084,0.0015311763881199524
0.26554621848739496,0.001247160036435601
0.27352941176470585,0.0010216388192320928
0.2815126050420168,0.0007722226749566259
0.2894957983193277,0.0006155487510394192
0.29747899159663865,0.0004499802611468182
0.30546218487394955,0.0003202653409202639
0.31344537815126045,0.00020460427395559716
0.3214285714285714,0.0001430905690067129
0.32941176470588235,0.00013126356052116822
0.33739495798319324,8.718006670565965e-05
0.34537815126050414,1.7917155437020227e-05
0.3533613445378151,3.3692108384324704e-05
0.36134453781512604,4.259897557785989e-05
0.36932773109243694,-3.669018492112938e-05
0.37731092436974784,2.5650266949983298e-05
0.3852941176470588,-1.2900298813828263e-05
0.39327731092436974,2.275842693071406e-05
0.40126050420168063,-1.797560622499833e-05
0.40924369747899153,-4.958176218283928e-05
0.4172268907563025,-4.441496720946531e-05
0.42521008403361343,5.812592829851064e-06
0.43319327731092433,1.218033775433434e-05
0.4411764705882352,-2.2691134216484813e-05
0.4491596638655462,2.366152874043321e-05
0.45714285714285713,-4.526875580424485e-05
0.465126050420168,2.6712197029434702e-06
0.4731092436974789,-3.1598397158346444e-05
0.48109243697478987,-1.4743747579277441e-05
0.4890756302521008,6.312881935878403e-06
0.4970588235294117,-2.0841747807544372e-05
0.5050420168067227,-6.486221336297196e-06
0.5130252100840336,3.53190456300318e-05
0.5210084033613446,-1.209666868986892e-05
0.5289915966386555,3.0360680519329738e-05
0.5369747899159664,-2.852145732930642e-05
0.5449579831932773,2.1343705307830476e-05
0.5529411764705883,4.877647042987134e-05
0.5609243697478992,-6.854009129180768e-05
0.5689075630252101,-1.82177820293306e-05
0.576890756302521,2.3081071379818958e-05
0.584873949579832,-2.4262208508324426e-07
0.5928571428571429,1.7062947629828618e-05
0.6008403361344538,-1.2111152240096872e-05
0.6088235294117648,8.685928918313762e-06
0.6168067226890757,1.4977501651308122e-06
0.6247899159663866,4.128136100945872e-05
0.6327731092436975,1.3960356391473531e-05
0.6407563025210083,1.653564288746619e-05
0.6487394957983194,-5.868914025690818e-06
0.6567226890756303,-8.060959831418502e-06
0.6647058823529411,-6.329686811059215e-06
0.6726890756302522,1.8560455027651428e-05
0.680672268907563,-5.822811735532258e-06
0.688655462184874,1.5579800328741127e-05
0.6966386554621848,6.922841051398501e-05
0.7046218487394957,3.317995959034573e-05
0.7126050420168067,-2.6546555448671668e-06
0.7205882352941176,4.3242300017859525e-05
0.7285714285714285,-4.956546904932255e-06
0.7365546218487395,-5.377818983684822e-05
0.7445378151260504,-2.2797211176261616e-05
0.7525210084033613,-4.859854754674206e-05
0.7605042016806722,-2.9403625044325384e-06
0.7684873949579831,8.237425325266383e-06
0.7764705882352941,5.805782525061142e-05
0.784453781512605,1.765235902805093e-05
0.7924369747899159,1.3513538836332334e-06
0.8004201680672269,3.288640442441789e-05
0.8084033613445378,-5.82359023604138e-05
0.8163865546218487,1.528600612395043e-05
0.8243697478991596,3.1488430218134325e-05
0.8323529411764705,-3.582471540107691e-05
0.8403361344537815,4.3041383389280396e-05
0.8483193277310924,1.910503698862029e-05
0.8563025210084033,-3.261617432559666e-06
0.8642857142857143,2.8452843738290587e-05
0.8722689075630252,7.788803380983275e-05
0.8802521008403361,1.554658859801571e-05
0.888235294117647,1.7886063955792086e-05
0.8962184873949579,-2.967042648943012e-06
0.9042016806722689,-1.4281716226235967e-05
0.9121848739495798,3.6549012424439785e-05
0.9201680672268907,-1.3592761228787807e-05
0.9281512605042017,1.4713048835386943e-05
0.9361344537815126,-1.2618609638602167e-06
0.9441176470588235,2.796455048173431e-05
0.9521008403361344,2.415780468816144e-05
0.9600840336134453,4.585241822746157e-05
0.9680672268907563,2.949885421494114e-08
0.9760504201680672,7.863006231150132e-06
0.9840336134453781,-1.2748901163462873e-05
0.9920168067226891,3.9654610777392486e-06
1.0,2.1319014791345568e-05
0.95,3.220965849936056e-05
0.942436974789916,-1.8240589977429603e-05
0.9348739495798319,3.543691709896813e-05
0.9273109243697478,4.9942245007846006e-05
0.9197478991596638,2.1600526088307666e-05
0.9121848739495798,6.542572311623778e-05
0.9046218487394958,-1.4167457485712231e-05
0.8970588235294117,-2.8369052864048397e-05
0.8894957983193277,-4.4466649483935076e-05
0.8819327731092437,5.370065707576793e-05
0.8743697478991597,2.8374667169613327e-05
0.8668067226890755,7.000527099577103e-06
0.8592436974789915,1.6991495764384525e-05
0.8516806722689075,-2.5247864696262222e-05
0.8441176470588235,8.181373585909303e-05
0.8365546218487394,1.2242181677744218e-05
0.8289915966386554,1.1571759804533341e-05
0.8214285714285714,2.9987284431246476e-05
0.8138655462184874,2.2568932414286272e-05
0.8063025210084034,1.4779545938457976e-05
0.7987394957983193,-1.5726838705376164e-05
0.7911764705882353,2.2055815419962223e-05
0.7836134453781513,6.429686934803252e-05
0.7760504201680671,4.812310558633e-05
0.7684873949579831,5.5480472748761745e-05
0.7609243697478991,-7.727226595456565e-06
0.7533613445378151,-2.2154531162379276e-05
0.7457983193277311,3.684375590287867e-06
0.7382352941176471,9.05410030983731e-06
0.730672268907563,4.0132468243204086e-05
0.723109243697479,-4.3542846454469794e-05
0.715546218487395,5.3041971768692366e-05
0.7079831932773109,2.3395949754034262e-06
0.7004201680672268,-5.802230417750333e-06
0.6928571428571428,-2.34345598292336e-05
0.6852941176470588,-4.279275897950249e-05
0.6777310924369748,3.1472428443227185e-05
0.6701680672268908,8.901219687921024e-06
0.6626050420168067,-3.207277657206355e-05
0.6550420168067227,-3.230194299384126e-05
0.6474789915966386,-3.5987510627374725e-06
0.6399159663865546,5.646980542254729e-05
0.6323529411764706,-1.4642111291436105e-06
0.6247899159663866,-3.8846389433879953e-05
0.6172268907563025,-1.2000230150175773e-06
0.6096638655462185,-2.0850684369758734e-06
0.6021008403361344,-7.488559088491292e-05
0.5945378151260504,4.316532155635636e-06
0.5869747899159664,-1.058288007395826e-06
0.5794117647058823,2.6680308590520574e-05
0.5718487394957983,6.118717024038736e-05
0.5642857142857143,3.9439808020365216e-05
0.5567226890756303,-2.4994338524489238e-06
0.5491596638655463,-2.7704180700851778e-05
0.5415966386554623,8.261676026441244e-05
0.5340336134453781,7.116888544593444e-06
0.5264705882352941,5.682582982309804e-06
0.51890756302521,4.465318617537895e-06
0.511344537815126,1.1055976787720981e-05
0.503781512605042,7.069738279870553e-07
0.496218487394958,-1.2247747054610718e-05
0.48865546218487393,-1.1519387341990242e-05
0.4810924369747899,3.827914978228511e-06
0.47352941176470587,-1.1568400678723536e-05
0.46596638655462186,-1.6727861833097923e-05
0.45840336134453785,7.772183224431652e-06
0.4508403361344538,-3.151190568377393e-06
0.4432773109243697,4.953086188603439e-05
0.4357142857142857,-7.521673660454391e-05
0.4281512605042017,3.693638331353226e-05
0.4205882352941177,4.1410348146371844e-05
0.4130252100840336,-5.8414607325281455e-05
0.4054621848739496,-6.872252443975774e-06
0.3978991596638656,-8.353757028862057e-06
0.39033613445378157,-4.046197435195987e-05
0.38277310924369745,-2.3269578242467015e-05
0.37521008403361344,-3.603178997991365e-05
0.36764705882352944,4.5382694230906886e-05
0.36008403361344543,1.3839309679133276e-05
0.3525210084033613,1.3059583778704032e-05
0.3449579831932773,-1.9771818375518107e-05
0.3373949579831933,-9.9276205053781e-05
0.3298319327731093,-0.000115475655672392
0.3222689075630253,-0.00013296786605164167
0.31470588235294117,-0.00024943066708096265
0.30714285714285716,-0.0002775453178420931
0.29957983193277316,-0.0004170865270043141
0.29201680672268915,-0.0005599938947477331
